"StichtagDatJahr","QuarSort","QuarCd","QuarLang","SteuerTarifSort","SteuerTarifCd","SteuerTarifLang","SteuerVermoegen_p50","SteuerVermoegen_p25","SteuerVermoegen_p75"
2002,115,"115","Oerlikon",1,"01","Verheiratetentarif",82,2,309
2002,115,"115","Oerlikon",2,"02","Einelternfamilientarif",4,0,46
2002,119,"119","Seebach",0,"00","Grundtarif",13,0,83
2002,119,"119","Seebach",1,"01","Verheiratetentarif",50,0,219
2002,119,"119","Seebach",2,"02","Einelternfamilientarif",1,0,26.5
2002,121,"121","Saatlen",0,"00","Grundtarif",12,0,67
2002,121,"121","Saatlen",1,"01","Verheiratetentarif",37,0,148
2002,121,"121","Saatlen",2,"02","Einelternfamilientarif",0.5,0,21
2002,122,"122","Schwamendingen-Mitte",0,"00","Grundtarif",15,0,89
2002,122,"122","Schwamendingen-Mitte",1,"01","Verheiratetentarif",43,0,198
2002,122,"122","Schwamendingen-Mitte",2,"02","Einelternfamilientarif",0,0,14
2002,123,"123","Hirzenbach",0,"00","Grundtarif",15,0,75
2002,123,"123","Hirzenbach",1,"01","Verheiratetentarif",44,0,169.58
2002,123,"123","Hirzenbach",2,"02","Einelternfamilientarif",0,0,21
2003,11,"011","Rathaus",0,"00","Grundtarif",23.5,0,157
2003,11,"011","Rathaus",1,"01","Verheiratetentarif",221,23,718
2003,11,"011","Rathaus",2,"02","Einelternfamilientarif",55,0,197
2003,12,"012","Hochschulen",0,"00","Grundtarif",43,0,260
2003,12,"012","Hochschulen",1,"01","Verheiratetentarif",299,55,1077
2003,12,"012","Hochschulen",2,"02","Einelternfamilientarif",,,
2003,13,"013","Lindenhof",0,"00","Grundtarif",60,5,316
2003,13,"013","Lindenhof",1,"01","Verheiratetentarif",288,54,1236
2003,13,"013","Lindenhof",2,"02","Einelternfamilientarif",59.5,0,465.5
2003,14,"014","City",0,"00","Grundtarif",14,0,85
2003,14,"014","City",1,"01","Verheiratetentarif",79,7,323
2003,14,"014","City",2,"02","Einelternfamilientarif",,,
2003,21,"021","Wollishofen",0,"00","Grundtarif",36,3,178
2003,21,"021","Wollishofen",1,"01","Verheiratetentarif",151,29,448
2003,21,"021","Wollishofen",2,"02","Einelternfamilientarif",13,0,74
2003,23,"023","Leimbach",0,"00","Grundtarif",31.935,2,158
2003,23,"023","Leimbach",1,"01","Verheiratetentarif",111.5,15,363
2003,23,"023","Leimbach",2,"02","Einelternfamilientarif",8.5,0,61
2003,24,"024","Enge",0,"00","Grundtarif",38,2,204
2003,24,"024","Enge",1,"01","Verheiratetentarif",218.5,30,780.5
2003,24,"024","Enge",2,"02","Einelternfamilientarif",17,0,138
2003,31,"031","Alt-Wiedikon",0,"00","Grundtarif",23,0,110
2003,31,"031","Alt-Wiedikon",1,"01","Verheiratetentarif",61,0,263
2003,31,"031","Alt-Wiedikon",2,"02","Einelternfamilientarif",2,0,46
2003,33,"033","Friesenberg",0,"00","Grundtarif",20,0,96
2003,33,"033","Friesenberg",1,"01","Verheiratetentarif",75,9,207
2003,33,"033","Friesenberg",2,"02","Einelternfamilientarif",6,0,39.5
2003,34,"034","Sihlfeld",0,"00","Grundtarif",17,0,90
2003,34,"034","Sihlfeld",1,"01","Verheiratetentarif",28.5,0,180
2003,34,"034","Sihlfeld",2,"02","Einelternfamilientarif",1,0,31
2003,41,"041","Werd",0,"00","Grundtarif",13,0,77
2003,41,"041","Werd",1,"01","Verheiratetentarif",21.5,0,159
2003,41,"041","Werd",2,"02","Einelternfamilientarif",0,0,72
2003,42,"042","Langstrasse",0,"00","Grundtarif",5,0,46
2003,42,"042","Langstrasse",1,"01","Verheiratetentarif",4,0,90
2003,42,"042","Langstrasse",2,"02","Einelternfamilientarif",0,0,20
2003,44,"044","Hard",0,"00","Grundtarif",6,0,53
2003,44,"044","Hard",1,"01","Verheiratetentarif",5,0,81
2003,44,"044","Hard",2,"02","Einelternfamilientarif",0,0,9
2003,51,"051","Gewerbeschule",0,"00","Grundtarif",10,0,63
2003,51,"051","Gewerbeschule",1,"01","Verheiratetentarif",14,0,111
2003,51,"051","Gewerbeschule",2,"02","Einelternfamilientarif",0,0,37
2003,52,"052","Escher Wyss",0,"00","Grundtarif",15,0,88
2003,52,"052","Escher Wyss",1,"01","Verheiratetentarif",82.5,0.5,289
2003,52,"052","Escher Wyss",2,"02","Einelternfamilientarif",5,0,73
2003,61,"061","Unterstrass",0,"00","Grundtarif",35,3,150
2003,61,"061","Unterstrass",1,"01","Verheiratetentarif",114,17,352
2003,61,"061","Unterstrass",2,"02","Einelternfamilientarif",17,0,104
2003,63,"063","Oberstrass",0,"00","Grundtarif",51,6,236
2003,63,"063","Oberstrass",1,"01","Verheiratetentarif",289.5,70,957
2003,63,"063","Oberstrass",2,"02","Einelternfamilientarif",54.5,8,231
2003,71,"071","Fluntern",0,"00","Grundtarif",75,7,443
2003,71,"071","Fluntern",1,"01","Verheiratetentarif",537,123,2015
2003,71,"071","Fluntern",2,"02","Einelternfamilientarif",71,2,340.5
2003,72,"072","Hottingen",0,"00","Grundtarif",53,6,274
2003,72,"072","Hottingen",1,"01","Verheiratetentarif",321,73,1169
2003,72,"072","Hottingen",2,"02","Einelternfamilientarif",42,1,209
2003,73,"073","Hirslanden",0,"00","Grundtarif",45,6,213
2003,73,"073","Hirslanden",1,"01","Verheiratetentarif",218,51,751
2003,73,"073","Hirslanden",2,"02","Einelternfamilientarif",32,0,142
2003,74,"074","Witikon",0,"00","Grundtarif",78,10,363
2003,74,"074","Witikon",1,"01","Verheiratetentarif",303,74,912
2003,74,"074","Witikon",2,"02","Einelternfamilientarif",39,0,248
2003,81,"081","Seefeld",0,"00","Grundtarif",40,1,188
2003,81,"081","Seefeld",1,"01","Verheiratetentarif",204,32,685
2003,81,"081","Seefeld",2,"02","Einelternfamilientarif",27,0,102
2003,82,"082","Mühlebach",0,"00","Grundtarif",40,3,179
2003,82,"082","Mühlebach",1,"01","Verheiratetentarif",204,45,640
2003,82,"082","Mühlebach",2,"02","Einelternfamilientarif",36,5,143
2003,83,"083","Weinegg",0,"00","Grundtarif",43,3,224
2003,83,"083","Weinegg",1,"01","Verheiratetentarif",186,28,784
2003,83,"083","Weinegg",2,"02","Einelternfamilientarif",24,4,132
2003,91,"091","Albisrieden",0,"00","Grundtarif",32.5,1,146
2003,91,"091","Albisrieden",1,"01","Verheiratetentarif",116,16,352
2003,91,"091","Albisrieden",2,"02","Einelternfamilientarif",7.5,0,45
2003,92,"092","Altstetten",0,"00","Grundtarif",15,0,94
2003,92,"092","Altstetten",1,"01","Verheiratetentarif",48,0,209
2003,92,"092","Altstetten",2,"02","Einelternfamilientarif",0,0,25
2003,101,"101","Höngg",0,"00","Grundtarif",44,5,218
2003,101,"101","Höngg",1,"01","Verheiratetentarif",185,42,530
2003,101,"101","Höngg",2,"02","Einelternfamilientarif",17,0,88
2003,102,"102","Wipkingen",0,"00","Grundtarif",24,0,110
2003,102,"102","Wipkingen",1,"01","Verheiratetentarif",72,0,288
2003,102,"102","Wipkingen",2,"02","Einelternfamilientarif",10,0,60
2003,111,"111","Affoltern",0,"00","Grundtarif",17,0,87
2003,111,"111","Affoltern",1,"01","Verheiratetentarif",75,2,238
2003,111,"111","Affoltern",2,"02","Einelternfamilientarif",3,0,38
2003,115,"115","Oerlikon",0,"00","Grundtarif",23,0,116
2003,115,"115","Oerlikon",1,"01","Verheiratetentarif",82,2,314
2003,115,"115","Oerlikon",2,"02","Einelternfamilientarif",5,0,43.5
2003,119,"119","Seebach",0,"00","Grundtarif",13,0,82
2003,119,"119","Seebach",1,"01","Verheiratetentarif",48.5,0,223
2003,119,"119","Seebach",2,"02","Einelternfamilientarif",1,0,19
2003,121,"121","Saatlen",0,"00","Grundtarif",13,0,71
2003,121,"121","Saatlen",1,"01","Verheiratetentarif",41,0,155
2003,121,"121","Saatlen",2,"02","Einelternfamilientarif",0,0,20.5
2003,122,"122","Schwamendingen-Mitte",0,"00","Grundtarif",15,0,90
2003,122,"122","Schwamendingen-Mitte",1,"01","Verheiratetentarif",43,0,209
2003,122,"122","Schwamendingen-Mitte",2,"02","Einelternfamilientarif",0,0,13
2003,123,"123","Hirzenbach",0,"00","Grundtarif",13,0,73
2003,123,"123","Hirzenbach",1,"01","Verheiratetentarif",42,0,168
2003,123,"123","Hirzenbach",2,"02","Einelternfamilientarif",1,0,23
2004,11,"011","Rathaus",0,"00","Grundtarif",24,0,156
2004,11,"011","Rathaus",1,"01","Verheiratetentarif",247,38,825
2004,11,"011","Rathaus",2,"02","Einelternfamilientarif",66,0,221
2004,12,"012","Hochschulen",0,"00","Grundtarif",34,0,252
2004,12,"012","Hochschulen",1,"01","Verheiratetentarif",283,44,1027
2004,12,"012","Hochschulen",2,"02","Einelternfamilientarif",,,
2004,13,"013","Lindenhof",0,"00","Grundtarif",58.5,4,296
2004,13,"013","Lindenhof",1,"01","Verheiratetentarif",283,49,1135
2004,13,"013","Lindenhof",2,"02","Einelternfamilientarif",,,
2004,14,"014","City",0,"00","Grundtarif",18,0,103
2004,14,"014","City",1,"01","Verheiratetentarif",77,9,331
2004,14,"014","City",2,"02","Einelternfamilientarif",,,
2004,21,"021","Wollishofen",0,"00","Grundtarif",34.5,3,176
2004,21,"021","Wollishofen",1,"01","Verheiratetentarif",149,28,457
2004,21,"021","Wollishofen",2,"02","Einelternfamilientarif",13,0,74
2004,23,"023","Leimbach",0,"00","Grundtarif",31,2,160
2004,23,"023","Leimbach",1,"01","Verheiratetentarif",114.5,15,371
2004,23,"023","Leimbach",2,"02","Einelternfamilientarif",6.5,0,51
2004,24,"024","Enge",0,"00","Grundtarif",39,2,205
2004,24,"024","Enge",1,"01","Verheiratetentarif",215,29,790
2004,24,"024","Enge",2,"02","Einelternfamilientarif",20,0,142
2004,31,"031","Alt-Wiedikon",0,"00","Grundtarif",25,0,112
2004,31,"031","Alt-Wiedikon",1,"01","Verheiratetentarif",62,0,274
2004,31,"031","Alt-Wiedikon",2,"02","Einelternfamilientarif",3,0,66
2004,33,"033","Friesenberg",0,"00","Grundtarif",20,0,96
2004,33,"033","Friesenberg",1,"01","Verheiratetentarif",75,8,218
2004,33,"033","Friesenberg",2,"02","Einelternfamilientarif",3,0,40
2004,34,"034","Sihlfeld",0,"00","Grundtarif",17,0,90
2004,34,"034","Sihlfeld",1,"01","Verheiratetentarif",27,0,178
2004,34,"034","Sihlfeld",2,"02","Einelternfamilientarif",2,0,30.5
2004,41,"041","Werd",0,"00","Grundtarif",16,0,82
2004,41,"041","Werd",1,"01","Verheiratetentarif",24,0,132
2004,41,"041","Werd",2,"02","Einelternfamilientarif",0,0,76
2004,42,"042","Langstrasse",0,"00","Grundtarif",4,0,46
2004,42,"042","Langstrasse",1,"01","Verheiratetentarif",3,0,93
2004,42,"042","Langstrasse",2,"02","Einelternfamilientarif",0,0,18
2004,44,"044","Hard",0,"00","Grundtarif",5,0,53
2004,44,"044","Hard",1,"01","Verheiratetentarif",3,0,73
2004,44,"044","Hard",2,"02","Einelternfamilientarif",0,0,14
2004,51,"051","Gewerbeschule",0,"00","Grundtarif",11,0,67
2004,51,"051","Gewerbeschule",1,"01","Verheiratetentarif",12,0,109.5
2004,51,"051","Gewerbeschule",2,"02","Einelternfamilientarif",3,0,46
2004,52,"052","Escher Wyss",0,"00","Grundtarif",17,0,101.5
2004,52,"052","Escher Wyss",1,"01","Verheiratetentarif",88,0,332
2004,52,"052","Escher Wyss",2,"02","Einelternfamilientarif",1,0,50
2004,61,"061","Unterstrass",0,"00","Grundtarif",37,2,151
2004,61,"061","Unterstrass",1,"01","Verheiratetentarif",116,16,358
2004,61,"061","Unterstrass",2,"02","Einelternfamilientarif",18,0,91
2004,63,"063","Oberstrass",0,"00","Grundtarif",54.5,6,259
2004,63,"063","Oberstrass",1,"01","Verheiratetentarif",285,72,965.5
2004,63,"063","Oberstrass",2,"02","Einelternfamilientarif",50,8,300
2004,71,"071","Fluntern",0,"00","Grundtarif",79,7,442
2004,71,"071","Fluntern",1,"01","Verheiratetentarif",560.665,134,2120
2004,71,"071","Fluntern",2,"02","Einelternfamilientarif",77,7,318
2004,72,"072","Hottingen",0,"00","Grundtarif",54,6,289
2004,72,"072","Hottingen",1,"01","Verheiratetentarif",331.5,84,1175
2004,72,"072","Hottingen",2,"02","Einelternfamilientarif",43,1,259
2004,73,"073","Hirslanden",0,"00","Grundtarif",46,6,225
2004,73,"073","Hirslanden",1,"01","Verheiratetentarif",222.5,43,758
2004,73,"073","Hirslanden",2,"02","Einelternfamilientarif",32,0,143
2004,74,"074","Witikon",0,"00","Grundtarif",75,9,355
2004,74,"074","Witikon",1,"01","Verheiratetentarif",307.5,75,942
2004,74,"074","Witikon",2,"02","Einelternfamilientarif",39,0,209
2004,81,"081","Seefeld",0,"00","Grundtarif",37,1,200
2004,81,"081","Seefeld",1,"01","Verheiratetentarif",216,34,687
2004,81,"081","Seefeld",2,"02","Einelternfamilientarif",37.5,0,150.5
2004,82,"082","Mühlebach",0,"00","Grundtarif",41,3,185
2004,82,"082","Mühlebach",1,"01","Verheiratetentarif",198,44,619
2004,82,"082","Mühlebach",2,"02","Einelternfamilientarif",36.5,2,180
2004,83,"083","Weinegg",0,"00","Grundtarif",43,3,234.5
2004,83,"083","Weinegg",1,"01","Verheiratetentarif",198,30,754
2004,83,"083","Weinegg",2,"02","Einelternfamilientarif",32,2,194
2004,91,"091","Albisrieden",0,"00","Grundtarif",31,1,147
2004,91,"091","Albisrieden",1,"01","Verheiratetentarif",115,15,352
2004,91,"091","Albisrieden",2,"02","Einelternfamilientarif",5,0,45
2004,92,"092","Altstetten",0,"00","Grundtarif",15,0,94
2004,92,"092","Altstetten",1,"01","Verheiratetentarif",45,0,207
2004,92,"092","Altstetten",2,"02","Einelternfamilientarif",0,0,22
2004,101,"101","Höngg",0,"00","Grundtarif",45,5,216
2004,101,"101","Höngg",1,"01","Verheiratetentarif",191,45,548
2004,101,"101","Höngg",2,"02","Einelternfamilientarif",17,0,98.5
2004,102,"102","Wipkingen",0,"00","Grundtarif",23,0,114
2004,102,"102","Wipkingen",1,"01","Verheiratetentarif",69,0,288
2004,102,"102","Wipkingen",2,"02","Einelternfamilientarif",11,0,62
2004,111,"111","Affoltern",0,"00","Grundtarif",16,0,89
2004,111,"111","Affoltern",1,"01","Verheiratetentarif",74,1,243
2004,111,"111","Affoltern",2,"02","Einelternfamilientarif",4,0,42
2004,115,"115","Oerlikon",0,"00","Grundtarif",24,0,124
2004,115,"115","Oerlikon",1,"01","Verheiratetentarif",84,3,334.5
2004,115,"115","Oerlikon",2,"02","Einelternfamilientarif",5,0,42.5
2004,119,"119","Seebach",0,"00","Grundtarif",12,0,83
2004,119,"119","Seebach",1,"01","Verheiratetentarif",44,0,216
2004,119,"119","Seebach",2,"02","Einelternfamilientarif",0.22,0,22
2004,121,"121","Saatlen",0,"00","Grundtarif",12,0,72
2004,121,"121","Saatlen",1,"01","Verheiratetentarif",37,0,156
2004,121,"121","Saatlen",2,"02","Einelternfamilientarif",0,0,12
2004,122,"122","Schwamendingen-Mitte",0,"00","Grundtarif",14,0,89
2004,122,"122","Schwamendingen-Mitte",1,"01","Verheiratetentarif",36,0,201.5
2004,122,"122","Schwamendingen-Mitte",2,"02","Einelternfamilientarif",0,0,14
2004,123,"123","Hirzenbach",0,"00","Grundtarif",13,0,72
2004,123,"123","Hirzenbach",1,"01","Verheiratetentarif",37,0,159
2004,123,"123","Hirzenbach",2,"02","Einelternfamilientarif",0,0,14
2005,11,"011","Rathaus",0,"00","Grundtarif",26,0,176.5
2005,11,"011","Rathaus",1,"01","Verheiratetentarif",242,42,878
2005,11,"011","Rathaus",2,"02","Einelternfamilientarif",27,0,178
2005,12,"012","Hochschulen",0,"00","Grundtarif",50,1,278.5
2005,12,"012","Hochschulen",1,"01","Verheiratetentarif",260,24,1138
2005,12,"012","Hochschulen",2,"02","Einelternfamilientarif",,,
2005,13,"013","Lindenhof",0,"00","Grundtarif",64,5,304.5
2005,13,"013","Lindenhof",1,"01","Verheiratetentarif",366,73,1343
2005,13,"013","Lindenhof",2,"02","Einelternfamilientarif",,,
2005,14,"014","City",0,"00","Grundtarif",23,0,153
2005,14,"014","City",1,"01","Verheiratetentarif",70.5,2,343.5
2005,14,"014","City",2,"02","Einelternfamilientarif",,,
2005,21,"021","Wollishofen",0,"00","Grundtarif",36,3,183
2005,21,"021","Wollishofen",1,"01","Verheiratetentarif",155,25,488
2005,21,"021","Wollishofen",2,"02","Einelternfamilientarif",12,0,71
2005,23,"023","Leimbach",0,"00","Grundtarif",31,2,153
2005,23,"023","Leimbach",1,"01","Verheiratetentarif",118,14,350
2005,23,"023","Leimbach",2,"02","Einelternfamilientarif",8,0,52
2005,24,"024","Enge",0,"00","Grundtarif",43,3,233
2005,24,"024","Enge",1,"01","Verheiratetentarif",246,35,860
2005,24,"024","Enge",2,"02","Einelternfamilientarif",28.5,0,155
2005,31,"031","Alt-Wiedikon",0,"00","Grundtarif",26,0,116
2005,31,"031","Alt-Wiedikon",1,"01","Verheiratetentarif",66,0,300
2005,31,"031","Alt-Wiedikon",2,"02","Einelternfamilientarif",3,0,74
2005,33,"033","Friesenberg",0,"00","Grundtarif",18,0,91
2005,33,"033","Friesenberg",1,"01","Verheiratetentarif",72,7,218
2005,33,"033","Friesenberg",2,"02","Einelternfamilientarif",5,0,41
2005,34,"034","Sihlfeld",0,"00","Grundtarif",16,0,94
2005,34,"034","Sihlfeld",1,"01","Verheiratetentarif",28,0,186
2005,34,"034","Sihlfeld",2,"02","Einelternfamilientarif",2,0,33
2005,41,"041","Werd",0,"00","Grundtarif",16,0,91
2005,41,"041","Werd",1,"01","Verheiratetentarif",23,0,175
2005,41,"041","Werd",2,"02","Einelternfamilientarif",27,0,180
2005,42,"042","Langstrasse",0,"00","Grundtarif",6,0,53
2005,42,"042","Langstrasse",1,"01","Verheiratetentarif",3,0,99
2005,42,"042","Langstrasse",2,"02","Einelternfamilientarif",0,0,29
2005,44,"044","Hard",0,"00","Grundtarif",5,0,53
2005,44,"044","Hard",1,"01","Verheiratetentarif",1,0,72
2005,44,"044","Hard",2,"02","Einelternfamilientarif",0,0,12
2005,51,"051","Gewerbeschule",0,"00","Grundtarif",13.5,0,73
2005,51,"051","Gewerbeschule",1,"01","Verheiratetentarif",10,0,113
2005,51,"051","Gewerbeschule",2,"02","Einelternfamilientarif",4,0,59
2005,52,"052","Escher Wyss",0,"00","Grundtarif",19,0,107
2005,52,"052","Escher Wyss",1,"01","Verheiratetentarif",102,0,369
2005,52,"052","Escher Wyss",2,"02","Einelternfamilientarif",4,0,68
2005,61,"061","Unterstrass",0,"00","Grundtarif",37,3,162
2005,61,"061","Unterstrass",1,"01","Verheiratetentarif",120,17,381
2005,61,"061","Unterstrass",2,"02","Einelternfamilientarif",17,0,97
2005,63,"063","Oberstrass",0,"00","Grundtarif",57,7,267
2005,63,"063","Oberstrass",1,"01","Verheiratetentarif",339.5,83,1062
2005,63,"063","Oberstrass",2,"02","Einelternfamilientarif",66,12,245.5
2005,71,"071","Fluntern",0,"00","Grundtarif",83,7,467
2005,71,"071","Fluntern",1,"01","Verheiratetentarif",593,132.5,2244
2005,71,"071","Fluntern",2,"02","Einelternfamilientarif",86,9,397
2005,72,"072","Hottingen",0,"00","Grundtarif",58,6,320
2005,72,"072","Hottingen",1,"01","Verheiratetentarif",359,87,1246
2005,72,"072","Hottingen",2,"02","Einelternfamilientarif",45.5,3,230.5
2005,73,"073","Hirslanden",0,"00","Grundtarif",46,6,228
2005,73,"073","Hirslanden",1,"01","Verheiratetentarif",231.5,51,861
2005,73,"073","Hirslanden",2,"02","Einelternfamilientarif",38.5,0,178
2005,74,"074","Witikon",0,"00","Grundtarif",74,8,366
2005,74,"074","Witikon",1,"01","Verheiratetentarif",313,76,999
2005,74,"074","Witikon",2,"02","Einelternfamilientarif",35,0,221
2005,81,"081","Seefeld",0,"00","Grundtarif",43,2,207
2005,81,"081","Seefeld",1,"01","Verheiratetentarif",225,31,733
2005,81,"081","Seefeld",2,"02","Einelternfamilientarif",36,0,116
2005,82,"082","Mühlebach",0,"00","Grundtarif",40,3,201
2005,82,"082","Mühlebach",1,"01","Verheiratetentarif",213,37,636
2005,82,"082","Mühlebach",2,"02","Einelternfamilientarif",25.5,0,164
2005,83,"083","Weinegg",0,"00","Grundtarif",47,4,253
2005,83,"083","Weinegg",1,"01","Verheiratetentarif",219,31,777
2005,83,"083","Weinegg",2,"02","Einelternfamilientarif",26.5,3,159
2005,91,"091","Albisrieden",0,"00","Grundtarif",29,0,144
2005,91,"091","Albisrieden",1,"01","Verheiratetentarif",114,11,361.5
2005,91,"091","Albisrieden",2,"02","Einelternfamilientarif",5,0,50
2005,92,"092","Altstetten",0,"00","Grundtarif",14,0,94
2005,92,"092","Altstetten",1,"01","Verheiratetentarif",42,0,213
2005,92,"092","Altstetten",2,"02","Einelternfamilientarif",0,0,26
2005,101,"101","Höngg",0,"00","Grundtarif",48,5,232.5
2005,101,"101","Höngg",1,"01","Verheiratetentarif",196,40,574
2005,101,"101","Höngg",2,"02","Einelternfamilientarif",20.5,0,110.5
2005,102,"102","Wipkingen",0,"00","Grundtarif",24,0,115
2005,102,"102","Wipkingen",1,"01","Verheiratetentarif",75,0,306
2005,102,"102","Wipkingen",2,"02","Einelternfamilientarif",9,0,70
2005,111,"111","Affoltern",0,"00","Grundtarif",17,0,96
2005,111,"111","Affoltern",1,"01","Verheiratetentarif",72,1,249
2005,111,"111","Affoltern",2,"02","Einelternfamilientarif",5,0,41
2005,115,"115","Oerlikon",0,"00","Grundtarif",23,0,124
2005,115,"115","Oerlikon",1,"01","Verheiratetentarif",91,3,355
2005,115,"115","Oerlikon",2,"02","Einelternfamilientarif",3,0,49.5
2005,119,"119","Seebach",0,"00","Grundtarif",12,0,84
2005,119,"119","Seebach",1,"01","Verheiratetentarif",41,0,223
2005,119,"119","Seebach",2,"02","Einelternfamilientarif",0,0,20
2005,121,"121","Saatlen",0,"00","Grundtarif",10.5,0,71
2005,121,"121","Saatlen",1,"01","Verheiratetentarif",32,0,151
2005,121,"121","Saatlen",2,"02","Einelternfamilientarif",0,0,14
2005,122,"122","Schwamendingen-Mitte",0,"00","Grundtarif",11,0,86
2005,122,"122","Schwamendingen-Mitte",1,"01","Verheiratetentarif",31,0,195
2005,122,"122","Schwamendingen-Mitte",2,"02","Einelternfamilientarif",0,0,11
2005,123,"123","Hirzenbach",0,"00","Grundtarif",10,0,70
2005,123,"123","Hirzenbach",1,"01","Verheiratetentarif",33,0,158
2005,123,"123","Hirzenbach",2,"02","Einelternfamilientarif",1,0,14
2006,11,"011","Rathaus",0,"00","Grundtarif",25,0,185
2006,11,"011","Rathaus",1,"01","Verheiratetentarif",299,54,976
2006,11,"011","Rathaus",2,"02","Einelternfamilientarif",57,0,282
2006,12,"012","Hochschulen",0,"00","Grundtarif",53,4,297
2006,12,"012","Hochschulen",1,"01","Verheiratetentarif",315,60,1174
2006,12,"012","Hochschulen",2,"02","Einelternfamilientarif",,,
2006,13,"013","Lindenhof",0,"00","Grundtarif",54.5,2,305.5
2006,13,"013","Lindenhof",1,"01","Verheiratetentarif",417,90,1495
2006,13,"013","Lindenhof",2,"02","Einelternfamilientarif",,,
2006,14,"014","City",0,"00","Grundtarif",20,0,126
2006,14,"014","City",1,"01","Verheiratetentarif",99,16,408
2006,14,"014","City",2,"02","Einelternfamilientarif",,,
2006,21,"021","Wollishofen",0,"00","Grundtarif",36,3,186
2006,21,"021","Wollishofen",1,"01","Verheiratetentarif",159,25,498
2006,21,"021","Wollishofen",2,"02","Einelternfamilientarif",10,0,71
2006,23,"023","Leimbach",0,"00","Grundtarif",30,1,165
2006,23,"023","Leimbach",1,"01","Verheiratetentarif",120,15,359
2006,23,"023","Leimbach",2,"02","Einelternfamilientarif",10.5,0,52.5
2006,24,"024","Enge",0,"00","Grundtarif",45,3,252
2006,24,"024","Enge",1,"01","Verheiratetentarif",270,33,948
2006,24,"024","Enge",2,"02","Einelternfamilientarif",26,0,196
2006,31,"031","Alt-Wiedikon",0,"00","Grundtarif",27,0,119
2006,31,"031","Alt-Wiedikon",1,"01","Verheiratetentarif",68,0,306
2006,31,"031","Alt-Wiedikon",2,"02","Einelternfamilientarif",7,0,58
2006,33,"033","Friesenberg",0,"00","Grundtarif",17,0,92
2006,33,"033","Friesenberg",1,"01","Verheiratetentarif",70,4,217.5
2006,33,"033","Friesenberg",2,"02","Einelternfamilientarif",6,0,41
2006,34,"034","Sihlfeld",0,"00","Grundtarif",17,0,98
2006,34,"034","Sihlfeld",1,"01","Verheiratetentarif",30,0,185.5
2006,34,"034","Sihlfeld",2,"02","Einelternfamilientarif",1,0,34
2006,41,"041","Werd",0,"00","Grundtarif",19,0,91
2006,41,"041","Werd",1,"01","Verheiratetentarif",21,0,225
2006,41,"041","Werd",2,"02","Einelternfamilientarif",23,0,130
2006,42,"042","Langstrasse",0,"00","Grundtarif",6,0,56
2006,42,"042","Langstrasse",1,"01","Verheiratetentarif",2,0,98
2006,42,"042","Langstrasse",2,"02","Einelternfamilientarif",1,0,62
2006,44,"044","Hard",0,"00","Grundtarif",5,0,52
2006,44,"044","Hard",1,"01","Verheiratetentarif",1,0,79.5
2006,44,"044","Hard",2,"02","Einelternfamilientarif",0,0,9
2006,51,"051","Gewerbeschule",0,"00","Grundtarif",14,0,76
2006,51,"051","Gewerbeschule",1,"01","Verheiratetentarif",12,0,134
2006,51,"051","Gewerbeschule",2,"02","Einelternfamilientarif",9,0,80.5
2006,52,"052","Escher Wyss",0,"00","Grundtarif",23,0,114
2006,52,"052","Escher Wyss",1,"01","Verheiratetentarif",106,8,430
2006,52,"052","Escher Wyss",2,"02","Einelternfamilientarif",7.5,0,70
2006,61,"061","Unterstrass",0,"00","Grundtarif",36,2,164
2006,61,"061","Unterstrass",1,"01","Verheiratetentarif",123.5,19,396
2006,61,"061","Unterstrass",2,"02","Einelternfamilientarif",17,0,102
2006,63,"063","Oberstrass",0,"00","Grundtarif",59,7,276
2006,63,"063","Oberstrass",1,"01","Verheiratetentarif",357,85,1108
2006,63,"063","Oberstrass",2,"02","Einelternfamilientarif",59,6.5,252.5
2006,71,"071","Fluntern",0,"00","Grundtarif",93,10,493
2006,71,"071","Fluntern",1,"01","Verheiratetentarif",696,153,2432
2006,71,"071","Fluntern",2,"02","Einelternfamilientarif",63,0,308
2006,72,"072","Hottingen",0,"00","Grundtarif",59,5,327
2006,72,"072","Hottingen",1,"01","Verheiratetentarif",400,102,1370
2006,72,"072","Hottingen",2,"02","Einelternfamilientarif",57.5,7,245
2006,73,"073","Hirslanden",0,"00","Grundtarif",50,6,241
2006,73,"073","Hirslanden",1,"01","Verheiratetentarif",265.5,55,924
2006,73,"073","Hirslanden",2,"02","Einelternfamilientarif",39.5,1,195.5
2006,74,"074","Witikon",0,"00","Grundtarif",83,9,388
2006,74,"074","Witikon",1,"01","Verheiratetentarif",313,77,1010
2006,74,"074","Witikon",2,"02","Einelternfamilientarif",28,0,220
2006,81,"081","Seefeld",0,"00","Grundtarif",45,3,216
2006,81,"081","Seefeld",1,"01","Verheiratetentarif",218,32,867
2006,81,"081","Seefeld",2,"02","Einelternfamilientarif",47.5,1,142.5
2006,82,"082","Mühlebach",0,"00","Grundtarif",45,3,215
2006,82,"082","Mühlebach",1,"01","Verheiratetentarif",208,39,671
2006,82,"082","Mühlebach",2,"02","Einelternfamilientarif",21.5,0,197
2006,83,"083","Weinegg",0,"00","Grundtarif",50,4,268
2006,83,"083","Weinegg",1,"01","Verheiratetentarif",234,35,826
2006,83,"083","Weinegg",2,"02","Einelternfamilientarif",16,0,111
2006,91,"091","Albisrieden",0,"00","Grundtarif",29,0,147
